2.6843	29596
2.68666	29605
2.68902	29614
2.69138	29623
2.69374	29632
2.6961	29641
2.69846	29650
2.70082	29659
2.70318	29668
2.70554	29677
2.7079	29686
2.71026	29695
2.71262	29704
2.71498	29713
2.71734	29722
2.7197	29731
2.72206	29740
2.72442	29749
2.72678	29758
2.72914	29767
2.7315	29776
2.73386	29785
2.73622	29794
2.73858	29803
2.74094	29812
2.7433	29821
2.74566	29830
2.74802	29839
2.75038	29848
2.75274	29857
2.7551	29866
2.75746	29875
2.75982	29884
2.76218	29893
2.76454	29902
2.7669	29911
2.76926	29920
2.77162	29929
2.77398	29938
2.77634	29947
2.7787	29956
2.78106	29965
2.78342	29974
2.78578	29983
2.78814	29992
2.7905	30001
2.79286	30010
2.79522	30019
2.79758	30028
2.79994	30037
2.8023	30046
2.80466	30055
2.80702	30064
2.80938	30073
2.81174	30082
2.8141	30091
2.81646	30100
2.81882	30109
2.82118	30118
2.82354	30127
2.8259	30136
2.82826	30145
2.83062	30154
2.83298	30163
2.83534	30172
2.8377	30181
2.84006	30190
2.84242	30199
2.84478	30208
2.84714	30217
2.8495	30226
2.85186	30235
2.85422	30244
2.85658	30253
2.85894	30262
2.8613	30271
2.86366	30280
2.86602	30289
2.86838	30298
2.87074	30307
2.8731	30316
2.87546	30325
2.87782	30334
2.88018	30343
2.88254	30352
2.8849	30361
2.88726	30370
2.88962	30379
2.89198	30388
2.89434	30397
2.8967	30406
2.89906	30415
2.90142	30424
2.90378	30433
2.90614	30442
2.9085	30451
2.91086	30460
2.91322	30469
2.91558	30478
2.91794	30487
2.9203	30496
2.92266	30505
2.92502	30514
2.92738	30523
2.92974	30532
2.9321	30541
2.93446	30550
2.93682	30559
2.93918	30568
2.94154	30577
2.9439	30586
2.94626	30595
2.9481	30604
